,CityName,CityID,District,DistrictID,Ward,WardID,Level,EnglishName
6255,Tỉnh Thừa Thiên Huế,46,Huyện Phong Điền,476,Xã Phong Thu,19849.0,Xã,
6256,Tỉnh Thừa Thiên Huế,46,Huyện Phong Điền,476,Xã Phong Hiền,19852.0,Xã,
6257,Tỉnh Thừa Thiên Huế,46,Huyện Phong Điền,476,Xã Phong Mỹ,19855.0,Xã,
6258,Tỉnh Thừa Thiên Huế,46,Huyện Phong Điền,476,Xã Phong An,19858.0,Xã,
6259,Tỉnh Thừa Thiên Huế,46,Huyện Phong Điền,476,Xã Phong Xuân,19861.0,Xã,
6260,Tỉnh Thừa Thiên Huế,46,Huyện Phong Điền,476,Xã Phong Sơn,19864.0,Xã,
6261,Tỉnh Thừa Thiên Huế,46,Huyện Quảng Điền,477,Thị trấn Sịa,19867.0,Thị trấn,
6262,Tỉnh Thừa Thiên Huế,46,Huyện Quảng Điền,477,Xã Quảng Thái,19870.0,Xã,
6263,Tỉnh Thừa Thiên Huế,46,Huyện Quảng Điền,477,Xã Quảng Ngạn,19873.0,Xã,
6264,Tỉnh Thừa Thiên Huế,46,Huyện Quảng Điền,477,Xã Quảng Lợi,19876.0,Xã,
6265,Tỉnh Thừa Thiên Huế,46,Huyện Quảng Điền,477,Xã Quảng Công,19879.0,Xã,
6266,Tỉnh Thừa Thiên Huế,46,Huyện Quảng Điền,477,Xã Quảng Phước,19882.0,Xã,
6267,Tỉnh Thừa Thiên Huế,46,Huyện Quảng Điền,477,Xã Quảng Vinh,19885.0,Xã,
6268,Tỉnh Thừa Thiên Huế,46,Huyện Quảng Điền,477,Xã Quảng An,19888.0,Xã,
6269,Tỉnh Thừa Thiên Huế,46,Huyện Quảng Điền,477,Xã Quảng Thành,19891.0,Xã,
6270,Tỉnh Thừa Thiên Huế,46,Huyện Quảng Điền,477,Xã Quảng Thọ,19894.0,Xã,
6271,Tỉnh Thừa Thiên Huế,46,Huyện Quảng Điền,477,Xã Quảng Phú,19897.0,Xã,
6272,Tỉnh Thừa Thiên Huế,46,Huyện Phú Vang,478,Xã Phú Thuận,19903.0,Xã,
6273,Tỉnh Thừa Thiên Huế,46,Huyện Phú Vang,478,Xã Phú An,19912.0,Xã,
6274,Tỉnh Thừa Thiên Huế,46,Huyện Phú Vang,478,Xã Phú Hải,19915.0,Xã,
6275,Tỉnh Thừa Thiên Huế,46,Huyện Phú Vang,478,Xã Phú Xuân,19918.0,Xã,
6276,Tỉnh Thừa Thiên Huế,46,Huyện Phú Vang,478,Xã Phú Diên,19921.0,Xã,
6277,Tỉnh Thừa Thiên Huế,46,Huyện Phú Vang,478,Xã Phú Mỹ,19927.0,Xã,
6278,Tỉnh Thừa Thiên Huế,46,Huyện Phú Vang,478,Xã Phú Hồ,19933.0,Xã,
6279,Tỉnh Thừa Thiên Huế,46,Huyện Phú Vang,478,Xã Vinh Xuân,19936.0,Xã,
6280,Tỉnh Thừa Thiên Huế,46,Huyện Phú Vang,478,Xã Phú Lương,19939.0,Xã,
6281,Tỉnh Thừa Thiên Huế,46,Huyện Phú Vang,478,Thị trấn Phú Đa,19942.0,Thị trấn,
6282,Tỉnh Thừa Thiên Huế,46,Huyện Phú Vang,478,Xã Vinh Thanh,19945.0,Xã,
6283,Tỉnh Thừa Thiên Huế,46,Huyện Phú Vang,478,Xã Vinh An,19948.0,Xã,
6284,Tỉnh Thừa Thiên Huế,46,Huyện Phú Vang,478,Xã Phú Gia,19954.0,Xã,
6285,Tỉnh Thừa Thiên Huế,46,Huyện Phú Vang,478,Xã Vinh Hà,19957.0,Xã,
6286,Tỉnh Thừa Thiên Huế,46,Thị xã Hương Thủy,479,Phường Phú Bài,19960.0,Phường,
6287,Tỉnh Thừa Thiên Huế,46,Thị xã Hương Thủy,479,Xã Thủy Thanh,19966.0,Xã,
6288,Tỉnh Thừa Thiên Huế,46,Thị xã Hương Thủy,479,Phường Thủy Dương,19969.0,Phường,
6289,Tỉnh Thừa Thiên Huế,46,Thị xã Hương Thủy,479,Phường Thủy Phương,19972.0,Phường,
6290,Tỉnh Thừa Thiên Huế,46,Thị xã Hương Thủy,479,Phường Thủy Châu,19975.0,Phường,
6291,Tỉnh Thừa Thiên Huế,46,Thị xã Hương Thủy,479,Phường Thủy Lương,19978.0,Phường,
6292,Tỉnh Thừa Thiên Huế,46,Thị xã Hương Thủy,479,Xã Thủy Tân,19984.0,Xã,
6293,Tỉnh Thừa Thiên Huế,46,Thị xã Hương Thủy,479,Xã Thủy Phù,19987.0,Xã,
6294,Tỉnh Thừa Thiên Huế,46,Thị xã Hương Thủy,479,Xã Phú Sơn,19990.0,Xã,
6295,Tỉnh Thừa Thiên Huế,46,Thị xã Hương Thủy,479,Xã Dương Hòa,19993.0,Xã,
6296,Tỉnh Thừa Thiên Huế,46,Thị xã Hương Trà,480,Phường Tứ Hạ,19996.0,Phường,
6297,Tỉnh Thừa Thiên Huế,46,Thị xã Hương Trà,480,Xã Hương Toàn,20005.0,Xã,
6298,Tỉnh Thừa Thiên Huế,46,Thị xã Hương Trà,480,Phường Hương Vân,20008.0,Phường,
6299,Tỉnh Thừa Thiên Huế,46,Thị xã Hương Trà,480,Phường Hương Văn,20011.0,Phường,
6300,Tỉnh Thừa Thiên Huế,46,Thị xã Hương Trà,480,Phường Hương Xuân,20017.0,Phường,
6301,Tỉnh Thừa Thiên Huế,46,Thị xã Hương Trà,480,Phường Hương Chữ,20020.0,Phường,
6302,Tỉnh Thừa Thiên Huế,46,Thị xã Hương Trà,480,Xã Hương Bình,20026.0,Xã,
6303,Tỉnh Thừa Thiên Huế,46,Thị xã Hương Trà,480,Xã Bình Tiến,20035.0,Xã,
6304,Tỉnh Thừa Thiên Huế,46,Thị xã Hương Trà,480,Xã Bình Thành,20041.0,Xã,
6305,Tỉnh Thừa Thiên Huế,46,Huyện A Lưới,481,Thị trấn A Lưới,20044.0,Thị trấn,
6306,Tỉnh Thừa Thiên Huế,46,Huyện A Lưới,481,Xã Hồng Vân,20047.0,Xã,
6307,Tỉnh Thừa Thiên Huế,46,Huyện A Lưới,481,Xã Hồng Hạ,20050.0,Xã,
6308,Tỉnh Thừa Thiên Huế,46,Huyện A Lưới,481,Xã Hồng Kim,20053.0,Xã,
6309,Tỉnh Thừa Thiên Huế,46,Huyện A Lưới,481,Xã Trung Sơn,20056.0,Xã,
6310,Tỉnh Thừa Thiên Huế,46,Huyện A Lưới,481,Xã Hương Nguyên,20059.0,Xã,
6311,Tỉnh Thừa Thiên Huế,46,Huyện A Lưới,481,Xã Hồng Bắc,20065.0,Xã,
6312,Tỉnh Thừa Thiên Huế,46,Huyện A Lưới,481,Xã A Ngo,20068.0,Xã,
6313,Tỉnh Thừa Thiên Huế,46,Huyện A Lưới,481,Xã Sơn Thủy,20071.0,Xã,
6314,Tỉnh Thừa Thiên Huế,46,Huyện A Lưới,481,Xã Phú Vinh,20074.0,Xã,
6315,Tỉnh Thừa Thiên Huế,46,Huyện A Lưới,481,Xã Hương Phong,20080.0,Xã,
6316,Tỉnh Thừa Thiên Huế,46,Huyện A Lưới,481,Xã Quảng Nhâm,20083.0,Xã,
6317,Tỉnh Thừa Thiên Huế,46,Huyện A Lưới,481,Xã Hồng Thượng,20086.0,Xã,
6318,Tỉnh Thừa Thiên Huế,46,Huyện A Lưới,481,Xã Hồng Thái,20089.0,Xã,
6319,Tỉnh Thừa Thiên Huế,46,Huyện A Lưới,481,Xã A Roàng,20095.0,Xã,
6320,Tỉnh Thừa Thiên Huế,46,Huyện A Lưới,481,Xã Đông Sơn,20098.0,Xã,
6321,Tỉnh Thừa Thiên Huế,46,Huyện A Lưới,481,Xã Lâm Đớt,20101.0,Xã,
6322,Tỉnh Thừa Thiên Huế,46,Huyện A Lưới,481,Xã Hồng Thủy,20104.0,Xã,
6323,Tỉnh Thừa Thiên Huế,46,Huyện Phú Lộc,482,Thị trấn Phú Lộc,20107.0,Thị trấn,
6324,Tỉnh Thừa Thiên Huế,46,Huyện Phú Lộc,482,Thị trấn Lăng Cô,20110.0,Thị trấn,
6325,Tỉnh Thừa Thiên Huế,46,Huyện Phú Lộc,482,Xã Vinh Mỹ,20113.0,Xã,
6326,Tỉnh Thừa Thiên Huế,46,Huyện Phú Lộc,482,Xã Vinh Hưng,20116.0,Xã,
6327,Tỉnh Thừa Thiên Huế,46,Huyện Phú Lộc,482,Xã Giang Hải,20122.0,Xã,
6328,Tỉnh Thừa Thiên Huế,46,Huyện Phú Lộc,482,Xã Vinh Hiền,20125.0,Xã,
6329,Tỉnh Thừa Thiên Huế,46,Huyện Phú Lộc,482,Xã Lộc Bổn,20128.0,Xã,
6330,Tỉnh Thừa Thiên Huế,46,Huyện Phú Lộc,482,Xã Lộc Sơn,20131.0,Xã,
6331,Tỉnh Thừa Thiên Huế,46,Huyện Phú Lộc,482,Xã Lộc Bình,20134.0,Xã,
6332,Tỉnh Thừa Thiên Huế,46,Huyện Phú Lộc,482,Xã Lộc Vĩnh,20137.0,Xã,
6333,Tỉnh Thừa Thiên Huế,46,Huyện Phú Lộc,482,Xã Lộc An,20140.0,Xã,
6334,Tỉnh Thừa Thiên Huế,46,Huyện Phú Lộc,482,Xã Lộc Điền,20143.0,Xã,
6335,Tỉnh Thừa Thiên Huế,46,Huyện Phú Lộc,482,Xã Lộc Thủy,20146.0,Xã,
6336,Tỉnh Thừa Thiên Huế,46,Huyện Phú Lộc,482,Xã Lộc Trì,20149.0,Xã,
6337,Tỉnh Thừa Thiên Huế,46,Huyện Phú Lộc,482,Xã Lộc Tiến,20152.0,Xã,
6338,Tỉnh Thừa Thiên Huế,46,Huyện Phú Lộc,482,Xã Lộc Hòa,20155.0,Xã,
6339,Tỉnh Thừa Thiên Huế,46,Huyện Phú Lộc,482,Xã Xuân Lộc,20158.0,Xã,
6340,Tỉnh Thừa Thiên Huế,46,Huyện Nam Đông,483,Thị trấn Khe Tre,20161.0,Thị trấn,
6341,Tỉnh Thừa Thiên Huế,46,Huyện Nam Đông,483,Xã Hương Phú,20164.0,Xã,
6342,Tỉnh Thừa Thiên Huế,46,Huyện Nam Đông,483,Xã Hương Sơn,20167.0,Xã,
6343,Tỉnh Thừa Thiên Huế,46,Huyện Nam Đông,483,Xã Hương Lộc,20170.0,Xã,
6344,Tỉnh Thừa Thiên Huế,46,Huyện Nam Đông,483,Xã Thượng Quảng,20173.0,Xã,
6345,Tỉnh Thừa Thiên Huế,46,Huyện Nam Đông,483,Xã Hương Xuân,20179.0,Xã,
6346,Tỉnh Thừa Thiên Huế,46,Huyện Nam Đông,483,Xã Hương Hữu,20182.0,Xã,
6347,Tỉnh Thừa Thiên Huế,46,Huyện Nam Đông,483,Xã Thượng Lộ,20185.0,Xã,
6348,Tỉnh Thừa Thiên Huế,46,Huyện Nam Đông,483,Xã Thượng Long,20188.0,Xã,
6349,Tỉnh Thừa Thiên Huế,46,Huyện Nam Đông,483,Xã Thượng Nhật,20191.0,Xã,
6350,Thành phố Đà Nẵng,48,Quận Liên Chiểu,490,Phường Hòa Hiệp Bắc,20194.0,Phường,Hoa Hiep Bac Commune
6351,Thành phố Đà Nẵng,48,Quận Liên Chiểu,490,Phường Hòa Hiệp Nam,20195.0,Phường,Hoa Hiep Nam Commune
6352,Thành phố Đà Nẵng,48,Quận Liên Chiểu,490,Phường Hòa Khánh Bắc,20197.0,Phường,Hoa Khanh Bac Commune
6353,Thành phố Đà Nẵng,48,Quận Liên Chiểu,490,Phường Hòa Khánh Nam,20198.0,Phường,Hoa Khanh Nam Commune
6354,Thành phố Đà Nẵng,48,Quận Liên Chiểu,490,Phường Hòa Minh,20200.0,Phường,
6355,Thành phố Đà Nẵng,48,Quận Thanh Khê,491,Phường Tam Thuận,20203.0,Phường,
6356,Thành phố Đà Nẵng,48,Quận Thanh Khê,491,Phường Thanh Khê Tây,20206.0,Phường,
6357,Thành phố Đà Nẵng,48,Quận Thanh Khê,491,Phường Thanh Khê Đông,20207.0,Phường,
6358,Thành phố Đà Nẵng,48,Quận Thanh Khê,491,Phường Xuân Hà,20209.0,Phường,
6359,Thành phố Đà Nẵng,48,Quận Thanh Khê,491,Phường Tân Chính,20212.0,Phường,
6360,Thành phố Đà Nẵng,48,Quận Thanh Khê,491,Phường Chính Gián,20215.0,Phường,
6361,Thành phố Đà Nẵng,48,Quận Thanh Khê,491,Phường Vĩnh Trung,20218.0,Phường,
6362,Thành phố Đà Nẵng,48,Quận Thanh Khê,491,Phường Thạc Gián,20221.0,Phường,
6363,Thành phố Đà Nẵng,48,Quận Thanh Khê,491,Phường An Khê,20224.0,Phường,
6364,Thành phố Đà Nẵng,48,Quận Thanh Khê,491,Phường Hòa Khê,20225.0,Phường,Hoa Khe precinct
6365,Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Thanh Bình,20227.0,Phường,
6366,Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Thuận Phước,20230.0,Phường,
6367,Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Thạch Thang,20233.0,Phường,
6368,Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Hải Châu  I,20236.0,Phường,
6369,Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Hải Châu II,20239.0,Phường,
6370,Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Phước Ninh,20242.0,Phường,
6371,Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Hòa Thuận Tây,20245.0,Phường,Hoa Thuan Tay Commune
6372,Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Hòa Thuận Đông,20246.0,Phường,Hoa Thuan Dong Commune
6373,Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Nam Dương,20248.0,Phường,
6374,Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Bình Hiên,20251.0,Phường,
6375,Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Bình Thuận,20254.0,Phường,
6376,Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Hòa Cường Bắc,20257.0,Phường,Hoa Cuong Bac Commune
6377,Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Hòa Cường Nam,20258.0,Phường,Hoa Cuong Nam Commune
6378,Thành phố Đà Nẵng,48,Quận Sơn Trà,493,Phường Thọ Quang,20263.0,Phường,
6379,Thành phố Đà Nẵng,48,Quận Sơn Trà,493,Phường Nại Hiên Đông,20266.0,Phường,
6380,Thành phố Đà Nẵng,48,Quận Sơn Trà,493,Phường Mân Thái,20269.0,Phường,
6381,Thành phố Đà Nẵng,48,Quận Sơn Trà,493,Phường An Hải Bắc,20272.0,Phường,
6382,Thành phố Đà Nẵng,48,Quận Sơn Trà,493,Phường Phước Mỹ,20275.0,Phường,
6383,Thành phố Đà Nẵng,48,Quận Sơn Trà,493,Phường An Hải Tây,20278.0,Phường,
6384,Thành phố Đà Nẵng,48,Quận Sơn Trà,493,Phường An Hải Đông,20281.0,Phường,
6385,Thành phố Đà Nẵng,48,Quận Ngũ Hành Sơn,494,Phường Mỹ An,20284.0,Phường,My An Commune
6386,Thành phố Đà Nẵng,48,Quận Ngũ Hành Sơn,494,Phường Khuê Mỹ,20285.0,Phường,Khue My Commune
6387,Thành phố Đà Nẵng,48,Quận Ngũ Hành Sơn,494,Phường Hoà Quý,20287.0,Phường,
6388,Thành phố Đà Nẵng,48,Quận Ngũ Hành Sơn,494,Phường Hoà Hải,20290.0,Phường,
6389,Thành phố Đà Nẵng,48,Quận Cẩm Lệ,495,Phường Khuê Trung,20260.0,Phường,
6390,Thành phố Đà Nẵng,48,Quận Cẩm Lệ,495,Phường Hòa Phát,20305.0,Phường,
6391,Thành phố Đà Nẵng,48,Quận Cẩm Lệ,495,Phường Hòa An,20306.0,Phường,
6392,Thành phố Đà Nẵng,48,Quận Cẩm Lệ,495,Phường Hòa Thọ Tây,20311.0,Phường,
6393,Thành phố Đà Nẵng,48,Quận Cẩm Lệ,495,Phường Hòa Thọ Đông,20312.0,Phường,
6394,Thành phố Đà Nẵng,48,Quận Cẩm Lệ,495,Phường Hòa Xuân,20314.0,Phường,
6395,Thành phố Đà Nẵng,48,Huyện Hòa Vang,497,Xã Hòa Bắc,20293.0,Xã,
6396,Thành phố Đà Nẵng,48,Huyện Hòa Vang,497,Xã Hòa Liên,20296.0,Xã,
6397,Thành phố Đà Nẵng,48,Huyện Hòa Vang,497,Xã Hòa Ninh,20299.0,Xã,
6398,Thành phố Đà Nẵng,48,Huyện Hòa Vang,497,Xã Hòa Sơn,20302.0,Xã,
6399,Thành phố Đà Nẵng,48,Huyện Hòa Vang,497,Xã Hòa Nhơn,20308.0,Xã,
6400,Thành phố Đà Nẵng,48,Huyện Hòa Vang,497,Xã Hòa Phú,20317.0,Xã,
6401,Thành phố Đà Nẵng,48,Huyện Hòa Vang,497,Xã Hòa Phong,20320.0,Xã,
6402,Thành phố Đà Nẵng,48,Huyện Hòa Vang,497,Xã Hòa Châu,20323.0,Xã,
6403,Thành phố Đà Nẵng,48,Huyện Hòa Vang,497,Xã Hòa Tiến,20326.0,Xã,
6404,Thành phố Đà Nẵng,48,Huyện Hòa Vang,497,Xã Hòa Phước,20329.0,Xã,
6405,Thành phố Đà Nẵng,48,Huyện Hòa Vang,497,Xã Hòa Khương,20332.0,Xã,
6406,Thành phố Đà Nẵng,48,Huyện Hoàng Sa,498,,,Huyện,
6407,Tỉnh Quảng Nam,49,Thành phố Tam Kỳ,502,Phường Tân Thạnh,20335.0,Phường,
6408,Tỉnh Quảng Nam,49,Thành phố Tam Kỳ,502,Phường Phước Hòa,20338.0,Phường,
6409,Tỉnh Quảng Nam,49,Thành phố Tam Kỳ,502,Phường An Mỹ,20341.0,Phường,
6410,Tỉnh Quảng Nam,49,Thành phố Tam Kỳ,502,Phường Hòa Hương,20344.0,Phường,
6411,Tỉnh Quảng Nam,49,Thành phố Tam Kỳ,502,Phường An Xuân,20347.0,Phường,
6412,Tỉnh Quảng Nam,49,Thành phố Tam Kỳ,502,Phường An Sơn,20350.0,Phường,
6413,Tỉnh Quảng Nam,49,Thành phố Tam Kỳ,502,Phường Trường Xuân,20353.0,Phường,
6414,Tỉnh Quảng Nam,49,Thành phố Tam Kỳ,502,Phường An Phú,20356.0,Phường,
6415,Tỉnh Quảng Nam,49,Thành phố Tam Kỳ,502,Xã Tam Thanh,20359.0,Xã,
6416,Tỉnh Quảng Nam,49,Thành phố Tam Kỳ,502,Xã Tam Thăng,20362.0,Xã,
6417,Tỉnh Quảng Nam,49,Thành phố Tam Kỳ,502,Xã Tam Phú,20371.0,Xã,
6418,Tỉnh Quảng Nam,49,Thành phố Tam Kỳ,502,Phường Hoà Thuận,20375.0,Phường,Hoa Thuan Commune
6419,Tỉnh Quảng Nam,49,Thành phố Tam Kỳ,502,Xã Tam Ngọc,20389.0,Xã,
6420,Tỉnh Quảng Nam,49,Thành phố Hội An,503,Phường Minh An,20398.0,Phường,
6421,Tỉnh Quảng Nam,49,Thành phố Hội An,503,Phường Tân An,20401.0,Phường,
6422,Tỉnh Quảng Nam,49,Thành phố Hội An,503,Phường Cẩm Phô,20404.0,Phường,
6423,Tỉnh Quảng Nam,49,Thành phố Hội An,503,Phường Thanh Hà,20407.0,Phường,
6424,Tỉnh Quảng Nam,49,Thành phố Hội An,503,Phường Sơn Phong,20410.0,Phường,
6425,Tỉnh Quảng Nam,49,Thành phố Hội An,503,Phường Cẩm Châu,20413.0,Phường,
6426,Tỉnh Quảng Nam,49,Thành phố Hội An,503,Phường Cửa Đại,20416.0,Phường,
6427,Tỉnh Quảng Nam,49,Thành phố Hội An,503,Phường Cẩm An,20419.0,Phường,
6428,Tỉnh Quảng Nam,49,Thành phố Hội An,503,Xã Cẩm Hà,20422.0,Xã,
6429,Tỉnh Quảng Nam,49,Thành phố Hội An,503,Xã Cẩm Kim,20425.0,Xã,
6430,Tỉnh Quảng Nam,49,Thành phố Hội An,503,Phường Cẩm Nam,20428.0,Phường,
6431,Tỉnh Quảng Nam,49,Thành phố Hội An,503,Xã Cẩm Thanh,20431.0,Xã,
6432,Tỉnh Quảng Nam,49,Thành phố Hội An,503,Xã Tân Hiệp,20434.0,Xã,
6433,Tỉnh Quảng Nam,49,Huyện Tây Giang,504,Xã Ch'ơm,20437.0,Xã,
6434,Tỉnh Quảng Nam,49,Huyện Tây Giang,504,Xã Ga Ri,20440.0,Xã,
6435,Tỉnh Quảng Nam,49,Huyện Tây Giang,504,Xã A Xan,20443.0,Xã,
6436,Tỉnh Quảng Nam,49,Huyện Tây Giang,504,Xã Tr'Hy,20446.0,Xã,
6437,Tỉnh Quảng Nam,49,Huyện Tây Giang,504,Xã Lăng,20449.0,Xã,
6438,Tỉnh Quảng Nam,49,Huyện Tây Giang,504,Xã A Nông,20452.0,Xã,
6439,Tỉnh Quảng Nam,49,Huyện Tây Giang,504,Xã A Tiêng,20455.0,Xã,
6440,Tỉnh Quảng Nam,49,Huyện Tây Giang,504,Xã Bha Lê,20458.0,Xã,
6441,Tỉnh Quảng Nam,49,Huyện Tây Giang,504,Xã A Vương,20461.0,Xã,
6442,Tỉnh Quảng Nam,49,Huyện Tây Giang,504,Xã Dang,20464.0,Xã,
6443,Tỉnh Quảng Nam,49,Huyện Đông Giang,505,Thị trấn P Rao,20467.0,Thị trấn,
6444,Tỉnh Quảng Nam,49,Huyện Đông Giang,505,Xã Tà Lu,20470.0,Xã,
6445,Tỉnh Quảng Nam,49,Huyện Đông Giang,505,Xã Sông Kôn,20473.0,Xã,
6446,Tỉnh Quảng Nam,49,Huyện Đông Giang,505,Xã Jơ Ngây,20476.0,Xã,
6447,Tỉnh Quảng Nam,49,Huyện Đông Giang,505,Xã A Ting,20479.0,Xã,
6448,Tỉnh Quảng Nam,49,Huyện Đông Giang,505,Xã  Tư,20482.0,Xã,
6449,Tỉnh Quảng Nam,49,Huyện Đông Giang,505,Xã Ba,20485.0,Xã,
6450,Tỉnh Quảng Nam,49,Huyện Đông Giang,505,Xã A Rooi,20488.0,Xã,
6451,Tỉnh Quảng Nam,49,Huyện Đông Giang,505,Xã Za Hung,20491.0,Xã,
6452,Tỉnh Quảng Nam,49,Huyện Đông Giang,505,Xã Mà Cooi,20494.0,Xã,
6453,Tỉnh Quảng Nam,49,Huyện Đông Giang,505,Xã Ka Dăng,20497.0,Xã,
6454,Tỉnh Quảng Nam,49,Huyện Đại Lộc,506,Thị Trấn Ái Nghĩa,20500.0,Thị trấn,
6455,Tỉnh Quảng Nam,49,Huyện Đại Lộc,506,Xã Đại Sơn,20503.0,Xã,
6456,Tỉnh Quảng Nam,49,Huyện Đại Lộc,506,Xã Đại Lãnh,20506.0,Xã,
6457,Tỉnh Quảng Nam,49,Huyện Đại Lộc,506,Xã Đại Hưng,20509.0,Xã,
6458,Tỉnh Quảng Nam,49,Huyện Đại Lộc,506,Xã Đại Hồng,20512.0,Xã,
6459,Tỉnh Quảng Nam,49,Huyện Đại Lộc,506,Xã Đại Đồng,20515.0,Xã,
6460,Tỉnh Quảng Nam,49,Huyện Đại Lộc,506,Xã Đại Quang,20518.0,Xã,
6461,Tỉnh Quảng Nam,49,Huyện Đại Lộc,506,Xã Đại Nghĩa,20521.0,Xã,
6462,Tỉnh Quảng Nam,49,Huyện Đại Lộc,506,Xã Đại Hiệp,20524.0,Xã,
6463,Tỉnh Quảng Nam,49,Huyện Đại Lộc,506,Xã Đại Thạnh,20527.0,Xã,
6464,Tỉnh Quảng Nam,49,Huyện Đại Lộc,506,Xã Đại Chánh,20530.0,Xã,
6465,Tỉnh Quảng Nam,49,Huyện Đại Lộc,506,Xã Đại Tân,20533.0,Xã,
6466,Tỉnh Quảng Nam,49,Huyện Đại Lộc,506,Xã Đại Phong,20536.0,Xã,
6467,Tỉnh Quảng Nam,49,Huyện Đại Lộc,506,Xã Đại Minh,20539.0,Xã,
6468,Tỉnh Quảng Nam,49,Huyện Đại Lộc,506,Xã Đại Thắng,20542.0,Xã,
6469,Tỉnh Quảng Nam,49,Huyện Đại Lộc,506,Xã Đại Cường,20545.0,Xã,
6470,Tỉnh Quảng Nam,49,Huyện Đại Lộc,506,Xã Đại An,20547.0,Xã,
6471,Tỉnh Quảng Nam,49,Huyện Đại Lộc,506,Xã Đại Hòa,20548.0,Xã,
6472,Tỉnh Quảng Nam,49,Thị xã Điện Bàn,507,Phường Vĩnh Điện,20551.0,Phường,
6473,Tỉnh Quảng Nam,49,Thị xã Điện Bàn,507,Xã Điện Tiến,20554.0,Xã,
6474,Tỉnh Quảng Nam,49,Thị xã Điện Bàn,507,Xã Điện Hòa,20557.0,Xã,
6475,Tỉnh Quảng Nam,49,Thị xã Điện Bàn,507,Xã Điện Thắng Bắc,20560.0,Xã,Dien Thang Bac commune
6476,Tỉnh Quảng Nam,49,Thị xã Điện Bàn,507,Xã Điện Thắng Trung,20561.0,Xã,Dien Thang Trung commune
6477,Tỉnh Quảng Nam,49,Thị xã Điện Bàn,507,Xã Điện Thắng Nam,20562.0,Xã,Dien Thang Nam commune
6478,Tỉnh Quảng Nam,49,Thị xã Điện Bàn,507,Phường Điện Ngọc,20563.0,Phường,
6479,Tỉnh Quảng Nam,49,Thị xã Điện Bàn,507,Xã Điện Hồng,20566.0,Xã,
6480,Tỉnh Quảng Nam,49,Thị xã Điện Bàn,507,Xã Điện Thọ,20569.0,Xã,
6481,Tỉnh Quảng Nam,49,Thị xã Điện Bàn,507,Xã Điện Phước,20572.0,Xã,
6482,Tỉnh Quảng Nam,49,Thị xã Điện Bàn,507,Phường Điện An,20575.0,Phường,
6483,Tỉnh Quảng Nam,49,Thị xã Điện Bàn,507,Phường Điện Nam Bắc,20578.0,Phường,Dien Nam Bac commune
6484,Tỉnh Quảng Nam,49,Thị xã Điện Bàn,507,Phường Điện Nam Trung,20579.0,Phường,Dien Nam Trung commune
6485,Tỉnh Quảng Nam,49,Thị xã Điện Bàn,507,Phường Điện Nam Đông,20580.0,Phường,Dien Nam Dong commune
6486,Tỉnh Quảng Nam,49,Thị xã Điện Bàn,507,Phường Điện Dương,20581.0,Phường,
6487,Tỉnh Quảng Nam,49,Thị xã Điện Bàn,507,Xã Điện Quang,20584.0,Xã,
6488,Tỉnh Quảng Nam,49,Thị xã Điện Bàn,507,Xã Điện Trung,20587.0,Xã,
6489,Tỉnh Quảng Nam,49,Thị xã Điện Bàn,507,Xã Điện Phong,20590.0,Xã,
6490,Tỉnh Quảng Nam,49,Thị xã Điện Bàn,507,Xã Điện Minh,20593.0,Xã,
6491,Tỉnh Quảng Nam,49,Thị xã Điện Bàn,507,Xã Điện Phương,20596.0,Xã,
6492,Tỉnh Quảng Nam,49,Huyện Duy Xuyên,508,Thị trấn Nam Phước,20599.0,Thị trấn,
6493,Tỉnh Quảng Nam,49,Huyện Duy Xuyên,508,Xã Duy Thu,20602.0,Xã,
6494,Tỉnh Quảng Nam,49,Huyện Duy Xuyên,508,Xã Duy Phú,20605.0,Xã,
6495,Tỉnh Quảng Nam,49,Huyện Duy Xuyên,508,Xã Duy Tân,20608.0,Xã,
6496,Tỉnh Quảng Nam,49,Huyện Duy Xuyên,508,Xã Duy Hòa,20611.0,Xã,
6497,Tỉnh Quảng Nam,49,Huyện Duy Xuyên,508,Xã Duy Châu,20614.0,Xã,
6498,Tỉnh Quảng Nam,49,Huyện Duy Xuyên,508,Xã Duy Trinh,20617.0,Xã,
6499,Tỉnh Quảng Nam,49,Huyện Duy Xuyên,508,Xã Duy Sơn,20620.0,Xã,
6500,Tỉnh Quảng Nam,49,Huyện Duy Xuyên,508,Xã Duy Trung,20623.0,Xã,
6501,Tỉnh Quảng Nam,49,Huyện Duy Xuyên,508,Xã Duy Phước,20626.0,Xã,
